,date,rating,userName,content,platform
227,2021-10-28,5,채니임돠,공기청정기도 구비되어있고 깔끔하고 요즘 같은 때에 신경 잘 썼네요,PlayStore
228,2021-05-06,5,하히후헤홍,"일반 택시랑 비교했을때 깔끔하고 편했어요 ㅎㅎㅎ 차량이 크고 내부도 공기청정기, 손 세정제 등등 위생?에 되게 신경을 많이 쓴 것 같더라구요. 잘 이용했습니다~",PlayStore
229,2021-04-26,4,han byeol,일반 택시보다 안정감이 있어서 자주 이용하고 있어요ㅋㅋ 요즘에 다시 코로나 감염자가 늘고 있어서 처음에는 걱정했는데 내부 방역에 신경을 많이 쓴게 보여서 좋았어요! 내부도 넓어서 이동중에 짐 정리도 간단하게 가능하고ㅋㅋ 승차감도 좋아서 졸기도 좋고ㅜㅜ 가끔 자면서 가는데 기사님이 신경써주셔서 조용하게 잘 타고 다닙니다! 깔끔한 게 아주 맘에 들었어요!,PlayStore
230,2021-05-18,5,devil,콜택시처럼 어플 통해서 처음 이용했는데 괜찮았어요. 어플로 예상거리랑 요금 확인되면서 최단 거리로 이동하니까 마음에 들어요. 그리고 카니발이라 넓게 탑승할 수 있어서 좋아요,PlayStore
231,2021-05-18,5,Hye Bin,"아이엠 택시타면서 쾌적하면서 깔끔하게 이용할 수 있어서 마음에 드네요. 요즘 시국이 시국인지라 택시 탈 떄도 방역에 신경써야 하는데 택시 내부에 비말 차단 스크린부터 손소독제, 공기청정기까지 갖추어져 있어서 맘놓고 탔어요.",PlayStore
232,2021-06-25,5,ROB,몇번 이용해보고 리뷰남깁니다 일단 전체적으로 다 만족스러웠는데 기사님들이 대부분 굉장히 친절하셔서 더 좋았네요 운전하시면서도 불편한거 없는지 계속 물어봐주시고 탈때부터 내릴때까지 엄청 신경써주셔서 편하게 잘 이용했습니다,PlayStore
233,2021-07-12,5,황설희,5인 승용차로 밖에 없던 찐따 같던 택시가 카니발이라는 차로 바뀌면서 우리는 쾌적한 승차감을 얻을 수 있게 되었다. 또한 차 안에서 와이파이를 사용할 수 있는데 딱 차에 타서 아저씨 와이파이 어떻게 켜요 한번 물어보고 와이파이 한번 켜보면 21세기 기술의 발전이 얼마나 진행이 되었는지 신세계를 경험할 수 있다.,PlayStore
234,2021-09-02,5,박한결,기사님 배정도 금방 되고 어디 급하게 장거리로 이동할 때 좋은 것 같아요ㅋㅋ 내부가 완전 넓어서 짐도 정리할 수 있고 공기청정기까지 있으니까 코로나 걱정도 덜하더라구요ㅋㅋ 이제 일반 택시는 생각도 안날듯....,PlayStore
235,2021-04-29,5,김시혁,항상 카카오택시만 이용하다가 아이엠을 처음 사용해봤는데 최신형 카니발 택시라서 되게 승차감도 좋고 기사님 되게 친절하고 공기청정기까지 있으니까 쾌적해서 좋은거 같아요 ㅎㅎ 와이파이도 사용 가능해요!! 앞으로도 자주 이용할 것 같네용,PlayStore
236,2021-05-13,5,고윤호,내부도 넓어서 짐 많을 때 타면 좋더라구요ㅋㅋ 항상 손에 이것저것 잔뜩 들고 다녀서 힘들었는데 일반 택시는 좁고... 카니발이라 내부도 깔끔하니 택시 자주 타시는 분들 이용하면 좋을듯?ㅋㅋ,PlayStore
237,2021-09-07,5,조민아,ㅋㅋㅇ택시만 이용하다가 아이엠택시 첫이용하고 띠용..! 정말 신세계입니다~^^ 아무래도 다른택시들보다 차량자체가 다르기때문에 잡기는 쪼~끔 힘들지만 너무너무너무 만족해요♥ 정말 넓고 편하고 쾌적하고 돈 좀 더 내고 아이엠택시 탈래요!!! ^^ 오래오래 함께했으면 좋겠습니다!♥,PlayStore
238,2021-09-06,5,원더효경,아이와 함께 다닐때 무조건 아이엠택시로 쾌적하고 안심하고 편안하게 애용하고 있습니다. 지니기사님도 너무 친절하셔서 늘 감사합니다. 공항예약서비스도 너무 좋아요! 아이엠택시 번창하세요 ^^,PlayStore
239,2021-06-04,5,전설의트레이너,오늘 짐도 많았는데 비는내리고 택시는 안잡히고... 알아보다가 급하게 이용해봤는데 일단 부르자마자 바로잡혀서 좋았네요ㅋㅋㅋ 카니발 택시라 내부도 넓어서 짐 싣을때도 편했구요 앞으로 택시 부를일 있으면 아이엠 쓰려구요,PlayStore
240,2021-08-14,5,이말랭,이번에 처음 이용해봤는데 우선 기사님이 너무 친절하셔서 좋았습니다~ 게다가 카니발이라 그런가 넓어서 승차감도 좋았구요 ㅎㅎ 개인적으로 만족하는데 앞으로도 자주 이용해 볼 생각이네요^^,PlayStore
241,2021-05-07,5,유태오,중요한 일이 있던 날 택시가 너무 안 잡혀서 처음 앱 다운해서 이용했는데 정말 편하고 좋았어요 ㅋㅋ 기사님도 너무너무 친절하셨구요 차안에 공기청정기 설치된건 처음 본 것 같아요 정말ㅎㅎ 넓어서 더 편하게 약속 장소까지 갈 수 있었네요,PlayStore
242,2020-12-31,5,서지윤,처음에는 집 주변에서 택시를 타기가 어려워서 설치를 했는데 잘 안 쓸거 같은 생각과는 다르게 한번 설치해두니까 다른 기능도 많아서 생각보다 앱을 많이 이용하고 있네요 급한일이 생겼을때 바로 앱에서 도착지만 지도에서 찍으면 바로 주변에 있는 택시기사님께 콜이 전송되어 아무리 늦어도 5분안에 택시를 탈수있는 점이 가장 좋은거 같네요 아쉬운점은 아직 택시가 강남만된다는게 아쉬운데 앞으로는 더욱 활성화될수 있게 앱에 신경많이써주세요 ~~,PlayStore
243,2021-05-13,5,reenact,세상 좋아졌네요~ 택시만 타봤는데 이런게 있는 줄은 몰랐어요 ㅋㅋㅋ 부르고도 그냥 택시인 줄 알았는데 와서 보니까 카니발에 서비스도 굳...덕분에 안전하게 목적지까지 잘 갈 수 있었습니다 ㅎㅎ,PlayStore
244,2021-06-16,5,푸릇파릇,기사님 너무 친절한 것 같아요! 주행 할때도 피치못하게 덜컹하게 되면 괜찮냐고 물어봐주시고ㅜㅜ 일반 택시 기사님들은 거침없이 운전해서 약간 속이 울렁거릴때가 많았거든요ㅋㅋ 승차감 진짜 최고!,PlayStore
245,2021-07-05,5,권성규,보통 저는 손에 짐이 많거나 비오는 날 장거리로 이동해야 될 때 택시 많이 쓰거든요.. 일반 택시는 내부가 좁아서 탈때마다 너무 힘들었는데 아이엠튼 최신형 카니발ㅋㅋㅋ 스케일 큰거 보소 내부가 넓어서 너무 좋아요!,PlayStore
246,2021-05-07,5,최민재,차량 안에 공기청정기 있는 거 보고 진짜 괜찮다고 생각했어요 요즘 시국에 진짜 꼭 있어야죠. .내부가 아주 깔끔해서 기분 좋게 타고 왔네요. 이정도면 자주 이용하지 않을까 싶네용,PlayStore
247,2021-08-26,5,닥터피쉬,일반 택시랑 요금 차이도 크게 안나고 편하기는 훨씬 편하네요~ 호출도 부르면 바로바로 잡히니까 이용하기에도 편하구 여자라 혼자 택시 이용하기 불안할때도 있는데 아이엠은 안심하고 이용할 수 있겠어요~,PlayStore
248,2021-04-22,5,Dr. Justice Ecitsuj,차 외관이 멋있어서 타봤어요. 안에는 더 고급지더라고요 ㅋㅋㅋ 기사님이 말도 안걸고 안전운전해서 좋았어요. 택시 냄새가 안나서 더 좋았고 택시요금도 적당하다고 생각됩니당. 추천추천 추천이에요!,PlayStore
249,2021-06-21,5,유인준,코시국 이후로 대중교통도 좀 찝찝해서 안타고 그러다가 지난주에 어쩔 수 없이 택시를 탈 일이 생겨서 그냥 택시는 싫고 아이엠이라는게 있길래 한번 타보게 되었어요. 그리고 타보니까 내부가 엄청 깔끔하고 공기청정기랑 손세정제처럼 신경쓴게 눈에 확 보여서 좋더라구요 쾌적하게 잘 이용했습니다 ^^,PlayStore
250,2021-05-30,5,Woojae,와이파이에 태블릿pc까지 있는 택시는 처음보네요ㅋㅋㅋ 완전 신세대 택시!! 꽤 장거리 이동에 차까지 막혔었는데 이런 편의시설 덕분에 심심하지 않게 왔습니다~ 택시가 다 거기서 거기지 라는 저의 편견을 깨주심ㅋㅋㅋ 장거리 이동할일 있는분들 이용해보시면 좋을것 같네요 ㅎㅎ,PlayStore
251,2021-06-23,5,Soong Hoon Lee,두번째 이용중인데 기사님들 안전운전하시고 친절해서 지인들한테 얘기중입니다. 저희 식구들도 한번씩 승차해 보던이 계속 IM택시만 이용하겠다고합니다. 제차가 SUV차량이지만 가끔가다 IM택시 이용중입니다. 편하고 좋아요,PlayStore
252,2021-08-14,5,좁쌀,요즘 같은 코로나시대에 차량에 공기청정기는 필수잖아요 그런데 im은 공기청정기가 있어서 쾌적하기도하구 코로나 걱정도 약간 덜 수 있는 것 같았어요 ㅎㅎ 그리구 와이파이도 사용 가능해서 그런지 엄청 편리하구.. 생각보다 괜찮아서 자주 이용해볼까 하네요,PlayStore
253,2021-01-22,5,홍ᄉᄀ,"올해 3번째 탑승한 후기입니다. 우선 깨끗한 차량, 친절한 기사님, 빠른 배차, 자동결제시스템 등 모든 면에서 아주 만족합니다. 빨리 서울 전역으로 확대 운영되기를 바랍니다.",PlayStore
254,2021-05-06,5,데일리솜솜,이런 어플은 택시말고는 처음 써보는데 깔끔하고 좋네요. 짐이 많아서 택시말고 다른 거 찾다가 알게 된건데 써보길 잘한거 같아요ㅋㅋㅋ 앞으로 많이 이용할 일이 있을 것 같네욤,PlayStore
255,2021-10-18,5,바리공주,승차감이 정말 좋았습니다. 친구 추천으로 불러봤는데 편했네요,PlayStore
256,2021-06-04,5,임민욱,처음 이용해봤는데 깜놀... 코시국이라 택시타기 솔직히 좀 불안한감이 없지않아 있었는데 안에 공기청정기부터 손소독제까지 다 비치되어있음... 덕분에 맘놓고 이용했음 저처럼 택시 타기 불안한분들이 이용해보면 좋을듯합니다,PlayStore
257,2021-11-04,5,환생거북,내부에 와이파이도 이용되고 태블릿도 있어서 신기하고 좋았습니다 ㅎㅎ,PlayStore
258,2021-05-05,5,박민주,요즘 같은 시국에 차량이 깔끔하니까 아주 만족스럽네요 차량 내부에 공기청정기까지 있는 건 처음타봄.. 생각해보면 요즘에 있는게 맞긴하죠 손님 입장에서도 그렇고 기사님 입장에서도 그렇구요 센스있다고 생각했습니다 ^^,PlayStore
259,2021-06-10,5,백수영,안에 편의시설이 되게 잘되있어요 와이파이도 터지고 거기다 태블릿pc도 설치되 있어서 놀면서 왔네요ㅋㅋㅋㅋ 장거리 이동해야되는 분들이 이용해보시면 심심치 않게 이용할 수 있을듯!!!,PlayStore
260,2021-05-06,5,한민경,한번 타봤는데 기사님 친절해서 계속 이용중~ 어쩌다 잘 걸려서 그랬겠지 하고 몇번 써보니까 확실히 일반 택시보다 친절하시더라구요ㅋㅋ 방역도 잘 지키고 있어서 요즘 더 안심하고 이용하네요~,PlayStore
261,2021-10-21,5,홍진호,와이파이나 태블릿이나 기능적인 것들이 좋아요 이동하면서 업무보기가 좋네요,PlayStore
262,2021-05-21,5,류주성,지금까지 이용해본 택시 중 가장 깔끔하고 좋았네요 가끔 다른 택시 타다보면 기사님들이 안에서 담배를 피는건지 안좋은 냄새 날때가 많은데 아이엠은 공기청정기가 설치되있어서 그런지 쾌적해서 기분좋게 잘 이용했습니다~,PlayStore
263,2021-08-13,5,JISEOP,"요즘 같은 시국엔 차량 타는 것도 조심해야 하는데 아이템 택시는 안심할 수 있어서 좋아요 운전석이랑 좌석 사이에 비말 차단막 있고, 손소독제랑 공기 청정기까지 갖춘 상태라서요 혼자서 맘 편하게 이용할 수 있어서 다음 번에도 이용할까 해요",PlayStore
264,2021-02-25,5,Mike Chi,만족스럽네요. 한가지 대부분의 차량에 wifi가 안되고 았습니다. 기사님도 모르시겠다고 허시네요. 6번 정도 탑승했는데 1번만 와이파이가 되더군요. 이점만 고쳐지면 좋겠습니다,PlayStore
265,2021-08-25,5,공감멘토,코로나 때문에 택시나 버스타기 좀 찝찝했는데 안에 공기청정기 있는거보고 그래도 조금은 마음이 놓이더라구요ㅋㅋ 이런거까지 디테일하게 신경써주다니.. 편하게 이용했던게 기억에 남네요!,PlayStore
266,2021-01-11,5,골아파덕,강남에서 택시잡다가 하도 안잡혀서 처음으로 써봤는데 부르자마자 바로잡혀서 놀랬네요..ㅋㅋㅋ 기사님들도 친절하시구 차량도 카니발이라 넓구 공기청정기까지 설치되있어서 굉장히 쾌적하게 이용했습니다 앞으로 자주 애용할것같아요 다른지역도 얼른 서비스되면 좋겠어요~,PlayStore
267,2021-09-13,5,JEONGYOOL KIM,"타다를 보내고 이제 아이엠 이용합니다. 운전 옵션때문인지 k택시에 비해서 살살해주시고, 불필요한 말도 잘 없어서 그냥 편하게 누워서 옵니다. 너무 편해요! 요즘 같이만 계속 잘잡히면 좋겠어요!",PlayStore
268,2021-06-27,5,한선태,요새 다들 이 앱으로 택시 잡고 그런다길래 써봤는데 안에 와이파이가 설치되어 있는 게 진짜 혁명 같다는 생각이 많이 들었어요 좌석도 넓어서 편하게 이동할 수 있었고요 기사님도 유쾌하고 친절하셔서 타고 가는 내내 즐겁게 대화하면서 갔네요,PlayStore
269,2021-05-18,5,안하윤,카니발이라 그런지 여러명이 탑승해도 될 정도로 넓고 편안해서 좋았어요 안에 들어갈 땐 자동으로 문도 열리고 택시기사 아저씨도 상당히 친철하시구요 목적지까지 편하게 도착했습니다~,PlayStore
270,2021-05-04,5,다돌려놔,카니발 차량이 커서 그런지 일반 택시보다 훨씬 편하게 느껴졌어요 기사님이 내부도 깔끔해게 해놓으셨고 탔을때 좋은 향기가 나니까 기분도 좋아지더라구요~ 멀리까지는 안갔지만 앞으로 자주 쓸 거 같아요~~,PlayStore
271,2021-08-04,5,강규원,고양이가 겁이 너무 많아서 엄청 울었는데 기사님이 괜찮다고 해주시고 너무 친절하셨어요ㅠㅠ 그냥 택시보다 자리도 넓어서 캐리어 올려두기도 더 편하고 공기청정기까지 있어서 신기해하면서 탔던거 같아요 ㅋㅋ,PlayStore
272,2021-07-13,5,리즈테일러,날도 덥다못해 습하다보니 요즘 들어서 퇴근길에 종종 이용하게 되는 것 같아요~! 특히 차량 내부에 와이파이랑 태블릿pc가 있어서 유튜브로 아이돌 뮤비를 자주 보는 저에겐 최고의 힐링이더라구여 집 도착할때까지 누워서 보면 굿,PlayStore
273,2021-05-29,5,슈가맨,휴...  주말에 비도오는데 택시는 안잡히고해서 처음으로 이용해봤습니다. 생각보다 바로 호출잡혀서 놀랐네요 차량도 카니발인데 가격도 안비싸고 확실히 넓으니까 승차감도 좋고 쾌적하고 여러모로 좋더라구요 짐많을때 이용하면 제일 좋을것 같네요 앞으로 자주 이용하겠습니다 감사합니다 별점 5점드리고갑니다!,PlayStore
